id,status,timbre
1cBDYqTd9WLC462tMMy9w0,200,"[1.0, 0.72, 0.661, 0.637, 0.409, 0.389, 0.198, 0.201, 0.092, 0.111, 0.13, 0.119]"
4CHJDfek6iFd2Ojkq2fZKW,200,"[0.723, 1.0, 0.85, 0.728, 0.864, 0.885, 0.726, 0.87, 0.824, 0.814, 0.97, 0.721]"
24QHwHPMjY4J1EzV6lrUBd,200,"[0.273, 0.096, 0.231, 1.0, 0.34, 0.318, 0.157, 0.174, 0.365, 0.225, 0.286, 0.053]"
6cpk1csbfkkRzZ9ybnFZUt,200,"[0.37, 0.286, 0.401, 0.36, 0.171, 0.249, 0.446, 0.674, 0.386, 0.31, 0.181, 1.0]"
52Kd1kbYRqYyDuG6ZGa2r6,200,"[0.437, 0.606, 0.507, 0.654, 0.608, 0.539, 1.0, 0.575, 0.355, 0.505, 0.581, 0.569]"
0z4p1IFfX3I3RHwFWkKFMG,200,"[0.072, 0.194, 0.043, 0.035, 0.067, 0.189, 1.0, 0.138, 0.047, 0.031, 0.059, 0.093]"
7wl75px8vOSgYHZVFiwf5G,200,"[1.0, 0.467, 0.374, 0.321, 0.11, 0.171, 0.289, 0.252, 0.68, 0.666, 0.795, 0.143]"
5I9xiXrd63qqSt1qKuBmPU,200,"[0.971, 1.0, 0.344, 0.313, 0.282, 0.249, 0.201, 0.156, 0.122, 0.095, 0.067, 0.329]"
259H8WiDN2OYBYy3xBziJb,200,"[0.464, 0.782, 0.597, 0.54, 0.504, 0.477, 0.448, 0.54, 0.44, 0.631, 1.0, 0.856]"
0RTZeNNRzhLaWJftwFgaKU,200,"[0.896, 1.0, 0.707, 0.614, 0.75, 0.766, 0.857, 0.942, 0.794, 0.636, 0.597, 0.344]"
0dfvblhK9bZtuARKwjGFLU,200,"[0.831, 0.91, 0.789, 0.785, 0.873, 0.794, 0.83, 0.855, 0.84, 0.921, 1.0, 0.972]"
4D46bgaWSLPXeG17SCc6YD,200,"[0.795, 0.574, 0.454, 0.274, 0.396, 0.26, 0.384, 0.248, 0.866, 1.0, 0.482, 0.423]"
6IhcYiozCNAz4wWkH4kH2J,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0lo9CKto2Ha74DZl2IvPFL,200,"[0.613, 0.308, 0.293, 0.362, 0.397, 0.677, 0.233, 0.37, 0.377, 0.21, 0.253, 1.0]"
5H3muTPFnyQdPWApUk39LC,200,"[0.681, 0.517, 0.195, 0.173, 0.129, 0.269, 0.23, 0.175, 0.283, 0.198, 0.745, 1.0]"
5CvXHxD6MKk6jiz3c3Ox1I,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4MzLBQeV021QIk9tQM8nhj,200,"[0.817, 0.587, 0.537, 0.572, 0.518, 0.593, 0.659, 0.671, 0.778, 0.765, 0.676, 1.0]"
5EB1MRLGm8Sp7KXjwavedQ,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2UknH9Zn8Erl8GOVrfnguD,200,"[0.097, 0.072, 0.066, 0.051, 0.294, 1.0, 0.117, 0.106, 0.128, 0.171, 0.167, 0.122]"
6bDpKLSV3F1wXpKLurcFX9,200,"[1.0, 0.096, 0.066, 0.107, 0.13, 0.713, 0.136, 0.019, 0.025, 0.109, 0.111, 0.139]"
0HLIvB6qGTsLjsy6fvEr0s,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5lO2cIWSxpTHQuCGDCtTB3,200,"[0.862, 1.0, 0.826, 0.817, 0.741, 0.741, 0.828, 0.828, 0.852, 0.851, 0.533, 0.546]"
7jtsGVb7DXSmRb0lPWb6kY,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4jqRYplfW8yFgc1JeBW25D,200,"[0.557, 0.378, 0.193, 0.147, 0.187, 0.416, 0.85, 0.253, 0.284, 0.198, 0.311, 1.0]"
03L5ZoQSywCvUmr9NxPuiZ,200,"[0.298, 0.462, 0.353, 0.285, 0.605, 0.704, 0.313, 1.0, 0.714, 0.409, 0.188, 0.24]"
19CeHcxSYdc7CbuldEF2DZ,200,"[0.057, 0.313, 0.972, 0.235, 0.084, 0.087, 0.134, 1.0, 0.431, 0.112, 0.08, 0.098]"
3fBWFCzOzS9H71UM7fbDpP,200,"[0.182, 0.008, 0.01, 0.027, 0.006, 0.01, 0.09, 0.022, 0.014, 0.013, 0.027, 1.0]"
0sNJFLgXEseFEKpV5kOvM5,200,"[0.634, 0.422, 0.47, 0.38, 0.273, 0.314, 0.165, 0.2, 0.313, 0.489, 1.0, 0.996]"
0cOI6iCmC65f6CZLlxxq8i,200,"[0.872, 0.821, 0.711, 0.718, 0.881, 0.883, 0.802, 0.992, 0.853, 1.0, 0.925, 0.982]"
6vN7ESaU8IONLqTP7Vn8xK,200,"[0.559, 0.816, 0.683, 0.741, 0.514, 1.0, 0.81, 0.588, 0.622, 0.561, 0.791, 0.644]"
3lzASFLIlWZfVOAzrH7QMV,200,"[0.86, 0.892, 0.924, 0.872, 1.0, 0.861, 0.809, 0.818, 0.827, 0.694, 0.697, 0.686]"
1cSeYIqf5DY6crDc2riyU4,200,"[1.0, 0.698, 0.338, 0.339, 0.574, 0.557, 0.193, 0.352, 0.313, 0.201, 0.134, 0.122]"
6DOfj4p1HfHMFZOaLlYnCh,200,"[0.076, 0.047, 0.06, 0.06, 0.051, 0.061, 0.074, 0.074, 0.062, 0.075, 1.0, 0.99]"
1tJwwmcHSXw74v2PJVHpZJ,200,"[0.889, 1.0, 0.67, 0.839, 0.982, 0.998, 0.955, 0.79, 0.887, 0.7, 0.78, 0.999]"
0hXpczO8CnGe6DCFAtVZEn,200,"[0.94, 1.0, 0.969, 0.958, 0.929, 0.915, 0.573, 0.578, 0.606, 0.619, 0.413, 0.282]"
1JD6BYuIq0eu5DAZm90XdS,200,"[0.371, 1.0, 0.07, 0.081, 0.046, 0.303, 0.349, 0.213, 0.053, 0.061, 0.054, 0.141]"
7qN4ugcENxmIgnC2IC606g,200,"[0.043, 0.032, 1.0, 0.04, 0.033, 0.011, 0.031, 0.011, 0.012, 0.217, 0.021, 0.016]"
7KKCysLL3WwTRZnyGWVeZV,200,"[1.0, 0.976, 0.723, 0.745, 0.692, 0.701, 0.686, 0.692, 0.637, 0.566, 0.526, 0.351]"
5Z5DJrNl9QkxJePdRZQTRY,200,"[0.179, 0.136, 0.129, 0.172, 0.231, 0.339, 0.314, 0.244, 0.155, 0.624, 1.0, 0.397]"
0SbF58p0SGBGHVjEEodAZb,200,"[0.144, 0.25, 0.339, 0.354, 0.605, 0.661, 0.442, 0.635, 0.44, 1.0, 0.552, 0.36]"
55xBA34tV5vUlhT3sfjkeP,200,"[0.312, 0.209, 0.26, 1.0, 0.679, 0.238, 0.248, 0.568, 0.592, 0.299, 0.356, 0.362]"
7zO2NhPZJzuRrENWt5gTiO,200,"[0.048, 0.069, 0.051, 0.037, 0.032, 0.035, 0.211, 1.0, 0.77, 0.072, 0.054, 0.063]"
5egJDd4gskpYr2V9bYpI98,200,"[0.018, 0.02, 0.031, 0.055, 1.0, 0.071, 0.02, 0.021, 0.117, 0.012, 0.023, 0.256]"
0Z7fF2frmybJxrjJnq0L81,200,"[0.811, 0.71, 0.71, 0.68, 0.709, 1.0, 0.812, 0.943, 0.888, 0.932, 0.927, 0.734]"
4NxUnQ6PiO7G7aYu2BFlsq,200,"[1.0, 0.99, 0.887, 0.931, 0.853, 0.796, 0.762, 0.765, 0.631, 0.787, 0.668, 0.329]"
76kjsq1qZliTmFRHM38CUK,200,"[0.944, 1.0, 0.516, 0.478, 0.601, 0.561, 0.549, 0.549, 0.504, 0.485, 0.514, 0.326]"
7EF0pYqBxrhydXTcEn4bqj,200,"[0.308, 0.436, 0.934, 1.0, 0.444, 0.342, 0.94, 0.463, 0.448, 0.193, 0.252, 0.234]"
7mFAwpag8uNky7S92e5wdh,200,"[0.751, 1.0, 0.879, 0.601, 0.316, 0.157, 0.293, 0.327, 0.272, 0.176, 0.202, 0.615]"
6xpyD3pGaCRtNFUDM7Eja7,200,"[1.0, 0.77, 0.309, 0.227, 0.135, 0.19, 0.192, 0.13, 0.157, 0.283, 0.493, 0.766]"
51wVx5oRhVbwd5zLKmWfpa,200,"[1.0, 0.917, 0.295, 0.298, 0.326, 0.395, 0.388, 0.333, 0.319, 0.282, 0.359, 0.425]"
297Os89RaRdC9E8ifm55Tm,200,"[0.011, 0.013, 0.011, 0.094, 1.0, 0.319, 0.168, 0.108, 0.103, 0.032, 0.014, 0.048]"
0LPiZwK8zfiMK8Kop758Y4,200,"[0.813, 0.449, 0.583, 0.661, 0.628, 1.0, 0.937, 0.579, 0.719, 0.789, 0.716, 0.703]"
5OVr6LVCfavgM6Pv9EOSWg,200,"[0.056, 0.055, 0.093, 0.238, 0.052, 0.033, 0.05, 0.301, 1.0, 0.288, 0.102, 0.153]"
3QkQlXIBpVRkjIhkzIWsol,200,"[1.0, 0.945, 0.35, 0.312, 0.305, 0.273, 0.297, 0.251, 0.262, 0.23, 0.213, 0.458]"
6avFGlwzCFEqHOk2n2T6ix,200,"[0.945, 1.0, 0.475, 0.41, 0.331, 0.257, 0.181, 0.123, 0.074, 0.051, 0.07, 0.487]"
4OxAypW0rGAsegsLCYjVh6,200,"[0.707, 0.738, 0.573, 0.676, 0.736, 0.709, 0.768, 0.707, 0.907, 0.726, 0.716, 1.0]"
3EG0yPn5kSYLIoWLfl2v49,200,"[1.0, 0.876, 0.274, 0.301, 0.318, 0.432, 0.534, 0.567, 0.514, 0.346, 0.256, 0.391]"
1x7c8sQXeWtsGcKIhBHCHT,200,"[0.003, 0.002, 0.005, 0.032, 1.0, 0.021, 0.006, 0.02, 0.006, 0.003, 0.005, 0.04]"
10qQojkPBTueFvICeRTgGI,200,"[0.903, 0.972, 0.702, 0.726, 0.843, 0.792, 0.636, 0.694, 0.799, 0.819, 1.0, 0.624]"
3nutxsRCwxqwNediTP4S2G,200,"[0.513, 1.0, 0.247, 0.121, 0.097, 0.111, 0.103, 0.136, 0.041, 0.034, 0.075, 0.176]"
3DLTHFzISr605LGuMdwKXa,200,"[0.866, 1.0, 0.499, 0.538, 0.634, 0.691, 0.557, 0.542, 0.451, 0.555, 0.601, 0.61]"
0O3FTynajHNthasCxQlGJA,200,"[0.025, 0.053, 0.093, 0.07, 0.036, 0.046, 0.352, 1.0, 0.766, 0.129, 0.02, 0.046]"
5cfI4qbMpd7nFXxoowlfel,200,"[0.599, 0.563, 0.657, 0.626, 0.626, 0.729, 0.779, 1.0, 0.931, 0.553, 0.79, 0.607]"
6hIoABxFTWiymQgyPbLEpt,200,"[0.174, 0.086, 0.317, 0.271, 0.076, 0.161, 0.284, 1.0, 0.617, 0.101, 0.106, 0.115]"
5OTo93e8DsBvDYjSF3vsXO,200,"[1.0, 0.813, 0.592, 0.633, 0.516, 0.502, 0.441, 0.529, 0.614, 0.316, 0.33, 0.685]"
6urs52UarQHOQu7RHxOLU3,200,"[0.866, 1.0, 0.284, 0.264, 0.264, 0.469, 0.543, 0.194, 0.232, 0.192, 0.162, 0.678]"
4x1Rm7fMqQXWMej1v8YWcZ,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
09s3ijC6bfZx4gWh6Soauw,200,"[0.579, 0.327, 0.609, 0.718, 0.316, 0.662, 0.631, 1.0, 0.365, 0.137, 0.136, 0.423]"
1oJkgW1B5bFms3Bxq1Xsyb,200,"[0.651, 0.708, 0.686, 0.69, 0.769, 0.975, 0.926, 1.0, 0.956, 0.916, 0.821, 0.869]"
0Zne0dok9wSnWdI9WnMoe6,200,"[0.158, 0.246, 0.769, 0.165, 0.373, 0.197, 1.0, 0.142, 0.099, 0.577, 0.113, 0.098]"
12ettGOse4b5vko513KTuX,200,"[0.993, 1.0, 0.52, 0.324, 0.468, 0.57, 0.43, 0.376, 0.35, 0.421, 0.367, 0.696]"
3XjYcywjD7qNkg8FYbbwId,200,"[0.219, 0.163, 0.168, 1.0, 0.271, 0.273, 0.129, 0.644, 0.103, 0.056, 0.071, 0.073]"
74PTZEjukLXZwHwLighZLn,200,"[1.0, 0.885, 0.615, 0.604, 0.527, 0.526, 0.466, 0.462, 0.414, 0.407, 0.368, 0.105]"
1IQPHVJbOuRLTF4BwZOCP4,200,"[0.307, 0.516, 0.461, 0.087, 0.093, 0.852, 1.0, 0.76, 0.278, 0.223, 0.178, 0.273]"
08r8HWqSwLR2N4sFOpqwcz,200,"[1.0, 0.843, 0.77, 0.765, 0.496, 0.497, 0.671, 0.672, 0.577, 0.577, 0.954, 0.82]"
6m6EZFUKT8308VXwBurewn,200,"[1.0, 0.031, 0.003, 0.003, 0.005, 0.148, 0.198, 0.072, 0.005, 0.021, 0.165, 0.04]"
5azd2P4UPsFJo3TEyhdkcb,200,"[0.615, 0.492, 0.342, 0.459, 0.524, 0.613, 0.759, 0.89, 1.0, 0.892, 0.853, 0.691]"
626LHxNK7YJk6EvJCDcJ7k,200,"[1.0, 0.433, 0.113, 0.165, 0.16, 0.214, 0.142, 0.129, 0.121, 0.138, 0.214, 0.185]"
53T3K7bAo86AL6aN7FJP9s,200,"[1.0, 0.94, 0.248, 0.088, 0.163, 0.169, 0.326, 0.296, 0.357, 0.345, 0.387, 0.552]"
6D3xVN2cCnvdONQZP6gazM,200,"[0.343, 0.752, 0.141, 0.116, 0.448, 0.065, 0.13, 0.099, 0.373, 1.0, 0.675, 0.196]"
36t6SRa6JA5zOyowO5gSN7,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
63qMQpphbf5OA3R8BifdQB,200,"[1.0, 0.476, 0.415, 0.453, 0.152, 0.061, 0.111, 0.095, 0.068, 0.084, 0.078, 0.065]"
6vVkzsyCN3Dj8L6eUPeFgd,200,"[0.987, 1.0, 0.474, 0.158, 0.153, 0.342, 0.365, 0.167, 0.118, 0.057, 0.079, 0.191]"
4Eh6rImyifiBZ0jnN57lkR,200,"[0.342, 0.381, 0.218, 0.385, 0.875, 0.575, 1.0, 0.524, 0.21, 0.399, 0.787, 0.451]"
5VDGOaFlpERXNymhrjzV4W,200,"[0.967, 1.0, 0.305, 0.263, 0.237, 0.231, 0.209, 0.214, 0.242, 0.241, 0.23, 0.42]"
1AKqFUDoj5ZGalMsh5tTEG,200,"[1.0, 0.943, 0.729, 0.65, 0.631, 0.614, 0.741, 0.67, 0.717, 0.621, 0.657, 0.706]"
3exigC61LL3kgZSXNi2feP,200,"[1.0, 0.235, 0.134, 0.082, 0.075, 0.098, 0.11, 0.333, 0.268, 0.18, 0.132, 0.827]"
6GUeBnq1jQDcdz6EWArwWB,200,"[0.906, 1.0, 0.571, 0.218, 0.507, 0.307, 0.385, 0.386, 0.096, 0.028, 0.048, 0.508]"
3BKIKEM1urpqDIMIgGtRhW,200,"[1.0, 0.745, 0.325, 0.153, 0.114, 0.112, 0.206, 0.347, 0.639, 0.608, 0.963, 0.137]"
29V5iruwEXcx8N8ImYukfO,200,"[0.276, 0.797, 0.537, 0.296, 0.234, 0.501, 0.539, 0.171, 0.499, 0.415, 1.0, 0.788]"
1QK2hHIGaQ59fDGbRLDQRL,200,"[0.355, 1.0, 0.957, 0.944, 0.883, 0.854, 0.703, 0.708, 0.737, 0.722, 0.349, 0.326]"
6p7iNT0n4EH6aCc5wZAM2Z,200,"[0.196, 0.214, 0.303, 0.346, 1.0, 0.998, 0.218, 0.245, 0.235, 0.187, 0.157, 0.154]"
3yv0k4R5kgLr16nLH69yqR,200,"[0.108, 1.0, 0.789, 0.059, 0.073, 0.116, 0.131, 0.126, 0.108, 0.051, 0.114, 0.124]"
3CpnMSSXGPSwjk5PsK6vfV,200,"[0.915, 1.0, 0.996, 0.946, 0.871, 0.897, 0.893, 0.852, 0.787, 0.6, 0.562, 0.518]"
1BySNT8UfAgi4IVg5p1fsE,200,"[0.365, 0.25, 0.113, 0.052, 0.064, 0.21, 0.182, 0.154, 0.086, 0.057, 0.23, 1.0]"
1bP2StEGAk87l0YYoifag8,200,"[1.0, 0.959, 0.178, 0.185, 0.221, 0.263, 0.212, 0.159, 0.188, 0.194, 0.216, 0.182]"
5QopRXNiTS9gFvJ3RpT1fh,200,"[1.0, 0.977, 0.136, 0.092, 0.078, 0.074, 0.065, 0.043, 0.033, 0.031, 0.034, 0.202]"
6aZJfQtdoOAHNsL1pDnyx2,200,"[0.972, 0.707, 0.743, 0.821, 0.884, 0.969, 0.884, 0.734, 0.856, 1.0, 0.865, 0.976]"
255huZsIvPWE5jrwKcJWkJ,200,"[0.283, 1.0, 0.098, 0.119, 0.1, 0.223, 0.081, 0.077, 0.092, 0.088, 0.096, 0.199]"
5LbAtP4a18Sp1k8XqA8q57,200,"[0.468, 0.456, 0.56, 0.355, 0.423, 0.554, 0.85, 0.655, 0.579, 0.643, 1.0, 0.868]"
4EIqIU2fIzs2O0joLAbGUa,200,"[0.483, 0.177, 1.0, 0.452, 0.209, 0.197, 0.795, 0.123, 0.154, 0.991, 0.207, 0.21]"
4LE2pB7zgRwNI5leGSUr6v,200,"[0.004, 0.116, 1.0, 0.039, 0.04, 0.395, 0.012, 0.005, 0.033, 0.396, 0.007, 0.003]"
6fcsQtbccfvhtE0impFwnu,200,"[0.09, 0.031, 0.038, 0.561, 0.044, 0.046, 0.299, 0.056, 0.372, 0.035, 0.077, 1.0]"
4g3LcIO3V4AhgHTqnQ1iWg,200,"[1.0, 0.658, 0.445, 0.435, 0.667, 0.3, 0.351, 0.699, 0.3, 0.455, 0.386, 0.357]"
4yWZzPvxWDMfPLrB8eNYeR,200,"[0.968, 1.0, 0.98, 0.834, 0.817, 0.725, 0.582, 0.757, 0.814, 0.855, 0.649, 0.631]"
2NzIlI1fhu1qrXwbX5zTv2,200,"[0.676, 0.368, 0.276, 0.483, 0.707, 0.43, 0.452, 0.24, 0.174, 0.247, 0.732, 1.0]"
2iPoW6pnJ5W6DYRcxtQYnf,200,"[0.371, 0.4, 0.269, 0.175, 0.199, 0.452, 0.826, 0.271, 0.209, 0.389, 1.0, 0.871]"
0WijjwDAuuot0oMSfBNLdj,200,"[0.891, 0.545, 0.365, 0.418, 0.515, 0.772, 0.851, 0.464, 0.901, 0.832, 1.0, 0.034]"
6x7vI1BsY29XUaRClwkhSE,200,"[0.058, 0.094, 0.104, 0.055, 0.031, 0.128, 0.136, 0.029, 0.044, 0.027, 0.046, 1.0]"
0kNCXWo2h6hGnoDVuVemrL,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7t97jbSsGY54ULs52xAV5a,200,"[0.292, 0.023, 0.015, 0.012, 0.122, 0.122, 0.61, 0.632, 1.0, 1.0, 0.597, 0.006]"
2zUWcOmKRGGRHx5j5TDxyO,200,"[1.0, 0.904, 0.62, 0.361, 0.273, 0.136, 0.132, 0.085, 0.108, 0.185, 0.202, 0.597]"
4ROySy0ZeeCOnQW2iuUdqu,200,"[0.61, 0.664, 0.221, 0.276, 0.316, 0.283, 1.0, 0.714, 0.908, 0.517, 0.192, 0.564]"
5AHIuOUpdBV8zLaQ0WS74Q,200,"[0.177, 0.413, 0.366, 0.201, 0.184, 0.46, 0.349, 1.0, 0.418, 0.311, 0.365, 0.231]"
1AOTeGTveXdUJrluqgovn0,200,"[1.0, 0.524, 0.331, 0.198, 0.175, 0.192, 0.181, 0.103, 0.311, 0.092, 0.09, 0.762]"
12ul1hqnhxVenS0fSfaZZq,200,"[0.203, 0.549, 0.583, 0.216, 0.106, 0.332, 0.232, 0.364, 0.154, 0.165, 0.632, 1.0]"
4dZE8Dv7KyMWlcGQe2UHjH,200,"[0.523, 0.248, 0.146, 0.231, 0.385, 0.37, 0.197, 0.501, 0.4, 1.0, 0.635, 0.312]"
62iUPiMvnYsyIocSToAKRf,200,"[1.0, 0.718, 0.145, 0.13, 0.134, 0.172, 0.423, 0.416, 0.779, 0.76, 0.943, 0.033]"
0Yy3bNggKBi0LIQngORi8Q,200,"[0.795, 1.0, 0.193, 0.211, 0.115, 0.106, 0.047, 0.07, 0.071, 0.029, 0.034, 0.208]"
0v1vvR7sVKM1rjV0nKV7FF,200,"[1.0, 0.945, 0.586, 0.427, 0.297, 0.169, 0.113, 0.205, 0.268, 0.278, 0.274, 0.643]"
6yhHCxmoOKLxWQl0ob574Q,200,"[0.694, 0.737, 1.0, 0.896, 0.389, 0.525, 0.445, 0.688, 0.748, 0.182, 0.233, 0.212]"
3aAh48kvsxwkTZwgzeVybX,200,"[0.595, 0.539, 0.647, 0.648, 0.382, 0.785, 0.761, 0.539, 0.568, 0.6, 1.0, 0.723]"
6oCpguxvRKeO6MmP3DU6rC,200,"[0.128, 0.534, 0.402, 0.39, 1.0, 0.979, 0.123, 0.117, 0.641, 0.62, 0.162, 0.11]"
19WgTo1DrM8yDQdDXtqvl9,200,"[0.051, 0.002, 0.002, 0.001, 0.031, 0.002, 0.002, 0.002, 0.099, 0.519, 0.062, 1.0]"
0VEWIrBpWAxhvagcU5yfvO,200,"[1.0, 0.984, 0.776, 0.659, 0.588, 0.521, 0.436, 0.373, 0.286, 0.222, 0.204, 0.79]"
46Ypiuu8CZ5s9JK8HQplV4,200,"[0.489, 0.031, 0.063, 0.02, 0.028, 0.085, 0.017, 0.629, 0.055, 0.175, 1.0, 0.098]"
2YHZJNpkcfggb0xZtQBwhi,200,"[0.941, 1.0, 0.473, 0.912, 0.898, 0.861, 0.388, 0.261, 0.441, 0.554, 0.603, 0.342]"
6bw8gp2Sjr1PG4VZaM9D5k,200,"[0.965, 1.0, 0.693, 0.636, 0.615, 0.596, 0.548, 0.531, 0.481, 0.481, 0.427, 0.275]"
4FkaXMbegc6tuKnQAWOkBn,200,"[0.117, 0.156, 0.138, 0.102, 0.427, 1.0, 0.117, 0.106, 0.121, 0.211, 0.124, 0.164]"
6n0Ie4vzOg6sdNU9niFgD5,200,"[1.0, 0.461, 0.411, 0.453, 0.648, 0.811, 0.614, 0.775, 0.653, 0.76, 0.564, 0.958]"
4UfBZndfaqzq8w4Ie2hrU9,200,"[0.52, 0.586, 1.0, 0.979, 0.326, 0.258, 0.237, 0.657, 0.277, 0.247, 0.586, 0.166]"
00FIyetbJXPhtLRGHC16Dm,200,"[0.863, 0.948, 0.903, 0.781, 0.761, 0.949, 1.0, 0.908, 0.72, 0.459, 0.348, 0.356]"
1Q3OJfVhuRYXqmAKzlC9Fc,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5MhjRHoBDtp9Ny0Ra1NNoM,200,"[1.0, 0.977, 0.428, 0.474, 0.448, 0.457, 0.47, 0.461, 0.435, 0.471, 0.545, 0.169]"
0tmH6WhobtZFy3Q3bDNU6Z,200,"[0.365, 0.12, 0.224, 0.198, 0.22, 0.097, 0.123, 1.0, 0.788, 0.498, 0.474, 0.324]"
7GQnFKHV9syTxQvDFurcjg,200,"[0.753, 1.0, 0.137, 0.077, 0.07, 0.211, 0.243, 0.13, 0.106, 0.056, 0.072, 0.403]"
3W7O4gSXn4SGgDfQFMJAVY,200,"[0.042, 0.03, 0.053, 0.093, 0.11, 0.1, 0.053, 0.035, 0.212, 1.0, 0.643, 0.062]"
08BmDeoJiJ7JgkCNj3lzao,200,"[0.144, 0.123, 0.053, 0.053, 0.038, 0.068, 0.058, 0.05, 0.054, 0.132, 1.0, 0.145]"
0my81YkgfhKuCJUJqDSb7i,200,"[0.496, 0.492, 0.595, 0.645, 0.702, 0.969, 1.0, 0.919, 0.801, 0.572, 0.513, 0.555]"
7jZVi1sNCnCfJk5IGMu6Ea,200,"[0.169, 0.136, 0.139, 0.611, 1.0, 0.251, 0.045, 0.127, 0.09, 0.075, 0.069, 0.203]"
6S8UBw4Nws06e1Umh3v1Zq,200,"[1.0, 0.902, 0.875, 0.867, 0.841, 0.845, 0.403, 0.388, 0.437, 0.439, 0.089, 0.056]"
3Joe6CqbPDk0q90LUUHzt1,200,"[0.706, 1.0, 0.899, 0.612, 0.564, 0.734, 0.499, 0.549, 0.441, 0.395, 0.641, 0.571]"
0FKt4ycKMjP8pHUg7vJ3Xz,200,"[0.99, 0.691, 0.75, 0.67, 0.419, 0.432, 0.355, 0.941, 0.696, 0.398, 0.355, 1.0]"
2GWIkTxEn3zTBkadr0GPQd,200,"[0.414, 0.335, 0.255, 0.36, 0.197, 0.921, 1.0, 0.28, 0.154, 0.116, 0.226, 0.465]"
2oY6o8Ma1qlfJjMx50rCVZ,200,"[0.021, 0.612, 1.0, 0.24, 0.011, 0.03, 0.281, 0.042, 0.004, 0.011, 0.005, 0.007]"
6x3o71W40LrdlVDIESphbu,200,"[0.82, 0.696, 0.408, 0.296, 0.325, 0.998, 1.0, 0.323, 0.507, 0.641, 0.812, 0.248]"
3w62WCVfRDgGwrgKdOzaSD,200,"[0.109, 0.068, 0.088, 0.14, 0.233, 1.0, 0.299, 0.035, 0.028, 0.045, 0.037, 0.034]"
3joLlnjx7UCjGcu2EZT8AA,200,"[0.761, 0.853, 0.892, 0.736, 0.761, 0.871, 1.0, 0.91, 0.803, 0.936, 0.846, 0.903]"
2liMumSRE73Dnnt77dfjWn,200,"[0.715, 0.6, 0.5, 0.738, 0.598, 0.387, 0.503, 0.641, 0.901, 1.0, 0.443, 0.516]"
0F8TtXNcrdytGaOiCU94ul,200,"[1.0, 0.986, 0.864, 0.676, 0.582, 0.741, 0.908, 0.99, 0.959, 0.85, 0.902, 0.924]"
6nh93ndAifjrxaIj1BcKfQ,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
21pusKjBKgKMJua0PTX72Z,200,"[1.0, 0.414, 0.247, 0.319, 0.537, 0.772, 0.534, 0.253, 0.486, 0.578, 0.73, 0.295]"
0TKRxhAjykaqwHvPtNWnEL,200,"[1.0, 0.965, 0.232, 0.165, 0.133, 0.129, 0.138, 0.132, 0.115, 0.096, 0.103, 0.416]"
6NyOdkoYilmg9r1wEk3Uoq,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
61eMrmQgDUTjWOJsb0d6or,200,"[1.0, 0.835, 0.578, 0.535, 0.462, 0.492, 0.534, 0.502, 0.557, 0.474, 0.45, 0.478]"
3ExH0695nzJcRa7aModpI4,200,"[0.547, 0.674, 0.631, 0.609, 0.662, 0.631, 0.814, 1.0, 0.755, 0.631, 0.705, 0.605]"
7fZsZhe6EozNhAYYqJu2Ok,200,"[0.093, 0.07, 0.108, 0.101, 0.111, 0.09, 0.137, 1.0, 0.768, 0.069, 0.069, 0.084]"
7vrf3M8t98ceHC5K30G2Hp,200,"[0.972, 0.919, 1.0, 0.95, 0.997, 0.814, 0.668, 0.803, 0.979, 0.959, 0.873, 0.831]"
7aKu1f1bTuAs2YuO0aZouP,200,"[0.067, 0.477, 0.596, 0.219, 0.917, 0.197, 0.321, 0.084, 0.215, 1.0, 0.244, 0.092]"
04OvcyPLVO8RaiJK1CpRzu,200,"[0.204, 0.156, 0.106, 0.06, 0.165, 0.099, 0.095, 0.093, 0.093, 0.131, 0.426, 1.0]"
0rZNvVxY4G0SDJpWkrZTcK,200,"[0.086, 0.113, 0.117, 0.081, 0.078, 0.209, 0.099, 0.082, 0.123, 0.079, 1.0, 0.896]"
